time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
120	301.943693	0	-952.934711	332134.314	332254.002	130108378.0	130108503.0	7152629.45	7152770.58	2585870.53	2586009.73	1298372.67	1298502.85	131701.374	131828.853	-867.994708	-714.88436	12588566.6	12588715.0
122	293.761106	0	-997.110663	26650275600000.0	26650275600000.0	461313716.0	461313641.0	4792074480.0	4792074450.0	24249750600.0	24249750600.0	427443019.0	427442975.0	87252481.5	87252435.5	-779.215385	-800.480658	313038.877	313013.872
124	298.452187	0	-1088.00908	4063.60164	4054.31342	119182.666	119083.073	-817.562217	-899.109089	122706.934	122631.812	58361.2164	58275.0783	10732.9981	10650.1007	107824.815	107763.44	57456.0783	57395.3748
126	293.714491	0	-1076.844	44891.1398	44804.3584	-889.479011	-990.524005	462049.782	461981.466	11317.7652	11251.3906	21301.8444	21225.688	7458168.82	7458098.61	1545.82552	1497.79887	40831.2121	40777.9981
128	297.385051	0	-1092.82432	-959.363545	-985.224324	25952.8985	25907.0979	4442983.19	4442966.77	19507739.1	19507720.4	202544.21	202516.711	95.6711833	71.6058778	2414.81549	2413.47861	5079125.34	5079120.49
130	303.455116	0	-1078.66683	2150.55672	2160.70812	1124907.31	1124829.83	-832.066138	-889.766836	159134.12	159077.295	145132.156	145066.384	628.618902	571.383661	1878484.53	1878447.0	973513.157	973469.514
132	294.202792	0	-1027.08331	54398.0113	54413.9012	1119971060.0	1119970970.0	5143596210.0	5143596140.0	4314524.47	4314445.8	10227.3933	10140.75	530033036.0	530032949.0	-766.671743	-830.453305	257124.279	257060.538
134	301.207534	0	-992.330625	493808.478	493831.109	7839125420.0	7839125360.0	605037877000.0	605037877000.0	1254369730.0	1254369690.0	7.65079583e+19	7.65079583e+19	112443883.0	112443840.0	-775.833439	-795.70062	746423191.0	746423168.0
136	300.787751	0	-1063.55727	7278.09216	7245.94401	976.868897	938.656734	-862.018856	-874.65728	3057032.05	3057026.47	238846.813	238828.47	26787.9671	26769.8152	40603.9041	40608.6301	1211527.61	1211526.5
138	293.799723	0	-1023.14019	2268746350.0	2268746430.0	58440742.1	58440721.7	1385453.5	1385463.87	5665245.57	5665256.94	20711688.6	20711687.7	311880627.0	311880622.0	-806.301025	-779.572433	-853.14898	-835.160196
140	297.292826	0	-1058.74742	23629.9187	23568.6677	145109.594	145046.385	148681.591	148642.689	-812.490262	-855.887421	880953.956	880906.644	131994166.0	131994117.0	-681.293514	-704.23829	1428427680.0	1428427650.0
142	298.584913	0	-1071.7867	-949.792083	-964.186696	1333.60345	1303.2669	-726.783204	-725.735871	73007.0823	73007.9571	101372.768	101365.888	1714.81102	1712.57414	452724729.0	452724746.0	13237919.0	13237933.7
144	298.210925	0	-1097.11405	-929.081199	-989.514054	961826.945	961745.631	149755.462	149704.447	353283450.0	353283401.0	5647.74353	5590.06512	335099.155	335041.537	71533689.3	71533654.5	508736.696	508696.794
146	297.832207	0	-1075.37691	1586613430.0	1586613310.0	31534.3519	31410.3697	134799.62	134702.489	-769.876021	-872.516912	7353.93535	7241.94096	2895.01093	2792.96833	94882.2312	94800.0534	19204955.3	19204871.3
148	293.842111	0	-1064.53168	3069303.78	3069241.65	336934.037	336867.896	-339.642172	-373.517397	-821.219502	-861.671681	619.522975	579.13761	849869.713	849824.266	-408.73288	-427.823378	195715.013	195695.156
150	300.748356	0	-1106.17667	-922.7488	-998.576674	33119727.5	33119633.0	21598.7303	21537.0058	21770269.2	21770207.2	56262.3729	56188.6199	-345.220941	-410.134978	1124.6734	1077.652	40653.5	40603.9218
152	294.076969	0	-1066.3968	-311.38388	-409.043517	92152.3461	92057.6275	198831764.0	198831699.0	-793.672595	-863.536796	806712.37	806636.73	148268994.0	148268923.0	-558.568026	-608.812973	-525.812996	-579.827636
154	296.613391	0	-1076.62237	448.222043	322.067169	7651.58801	7519.87749	-775.236069	-887.722373	1090334.26	1090226.24	21523.0233	21409.4971	1320.45717	1211.27646	-568.072996	-657.988118	62043.0742	61944.7046
156	296.903147	0	-1104.92968	-980.494253	-997.329685	14006.4859	13976.8992	801.756433	805.272549	26883.7326	26888.205	444732.231	444722.728	14889.2763	14882.4146	12595.5935	12615.9894	5099339.45	5099352.99
158	301.160113	0	-998.405248	79623998600.0	79623998700.0	111499.76	111401.736	24560431.0	24560366.2	40584576.5	40584517.6	66294500000.0	66294499900.0	1469773380000.0	1469773380000.0	-748.677495	-801.775243	148952.345	148895.251
160	302.09881	0	-1118.45796	6515878.1	6515931.65	121022896.0	121022831.0	5122473.34	5122430.17	-864.597225	-915.59796	146218334.0	146218288.0	48679458.7	48679404.5	-777.277871	-807.962139	212143.96	212111.452
162	301.864419	0	-1088.61311	-941.42444	-981.013108	95523.0153	95479.5981	2215507.92	2215494.63	5718256010.0	5718255990.0	4104.91913	4083.46101	5090.43988	5070.20117	941077.352	941077.244	27711971.1	27711967.3
164	298.127245	0	-1064.23144	-919.155892	-956.631444	136.309683	88.2718039	35683.5372	35660.423	442411634.0	442411616.0	75902.8686	75870.7206	1454897170.0	1454897140.0	-240.547255	-246.48235	346643215000.0	346643215000.0
166	302.811374	0	-1042.84578	606638142.0	606638098.0	107168.038	107117.409	313225517000.0	313225516000.0	22811979.0	22811954.7	1424821.52	1424789.48	11139585.4	11139555.0	-804.612085	-811.445817	-843.638198	-854.865782
168	299.932171	0	-1050.26746	-909.517511	-942.667466	8546.17369	8501.23523	438611649000.0	438611649000.0	18469679.1	18469665.1	871180.36	871160.754	21922.9628	21899.8609	-761.771434	-757.511164	16847638.3	16847636.0
170	299.781755	0	-1035.83091	403527.355	403669.901	744.228133	757.761852	5567.22237	5609.74165	-869.865153	-832.970911	3450265.45	3450298.25	6002907400.0	6002907430.0	755838344.0	755838398.0	26973.9264	27023.0936
172	300.46368	0	-1039.23635	1886.19192	1864.07856	621.71796	599.799056	546.257201	548.867564	144023.415	144031.464	1957.59298	1951.68924	-940.730056	-947.276348	-534.179768	-513.1747	13106.0028	13120.6445
174	298.413901	0	-1092.84319	-933.43451	-985.243197	-130.363295	-200.945852	-116.292874	-158.172951	30527158.9	30527119.3	6654.50378	6602.33433	98504.0432	98460.6299	1894.0114	1875.58803	90512.0761	90488.4638
176	293.901225	0	-1064.90707	-935.301287	-957.307073	3033.9317	3009.32565	6608.77676	6610.87463	470357.308	470358.293	259311.096	259302.367	2888.62724	2883.39306	6411.70806	6430.36059	21298.0474	21309.7989
178	296.279214	0	-1036.13519	12294.6367	12533.3616	-1001.75519	-857.862263	3903.67368	4085.22105	8278.2148	8459.23778	112115.516	112287.931	-642.266476	-483.735892	2392310.87	2392509.1	1249915.35	1250104.54
180	297.027576	0	-1050.16686	-379.299061	-287.344087	-958.110453	-963.84686	8183.46512	8212.70788	101969.662	101998.757	1803.8934	1825.46026	-458.315811	-439.437323	4823.1666	4869.11104	43109155.0	43109194.0
182	300.182239	0	-1075.14392	9394.5263	9538.63673	-936.717552	-988.823921	-215.134052	-234.044978	12303.7256	12288.3177	17358.2472	17332.0972	4431238.37	4431208.0	2336.10136	2331.781	992622.056	992617.646
184	297.159529	0	-1101.05047	-949.292515	-993.450469	33726.6639	33660.9553	12645.1012	12612.0877	2150705940.0	2150705910.0	100644.051	100600.635	29998.9984	29960.3454	6046981.14	6046965.81	18114.279	18092.0139
186	298.132173	0	-1092.6608	751859.591	751860.321	-909.051043	-1006.3408	805.106666	744.82871	8777933940.0	8777933880.0	15964.3167	15895.5859	119726.217	119658.803	74.8938466	30.5154304	13717625.3	13717573.3
188	295.514287	0	-1048.64171	-917.50943	-941.041713	100.040099	64.8085029	455120.21	455117.181	1517029950000.0	1517029950000.0	77779.7093	77764.436	5407762.45	5407741.1	1777258.44	1777270.79	38652980200.0	38652980200.0
190	301.85326	0	-1031.35033	-874.066675	-923.750334	35260.4043	35198.4995	289.206491	258.530923	24133001.6	24132968.5	43562.156	43518.1024	381.182076	339.401395	2854.8224	2843.13207	42072.5114	42052.7793
192	295.899493	0	-1056.73636	471483.848	471359.249	513427.393	513308.531	521681206.0	521681110.0	1530185.57	1530092.76	238012885.0	238012782.0	14095640.1	14095533.0	40170.3568	40090.8479	-782.218073	-868.756363
194	295.494576	0	-1057.20506	-906.057616	-949.60506	1336.95058	1279.74758	3065218.99	3065191.19	19142.2062	19117.5057	27250.5478	27213.298	7009.34865	6970.45478	5404.86642	5390.58142	1399923.64	1399903.99
196	293.992168	0	-1084.79179	-937.32	-977.191788	61837.7653	61778.3153	73.1996431	43.0127261	1088079.52	1088052.73	21468.9816	21432.5186	508668.305	508631.317	494125.367	494115.083	2727917.89	2727902.9
198	295.899764	0	-1060.58556	-865.084774	-952.985559	19715.8665	19623.0647	-175.481882	-238.347394	93596.6796	93528.9347	3581680.12	3581603.23	336.2906	261.580433	800418.222	800370.185	3020232.13	3020176.24
200	297.656389	0	-1083.62129	8790.93059	8749.93105	-948.414671	-997.301286	431584540.0	431584529.0	3464369.26	3464362.51	600039.344	600024.574	1085.44528	1068.93941	18245070.4	18245076.7	1794580330.0	1794580330.0
202	298.515465	0	-1059.88447	521071.538	521037.289	-924.049926	-973.564471	55621.1395	55608.2415	76461573.8	76461561.9	65641.7911	65620.995	201863.104	201844.051	69704.2109	69710.641	190587.575	190585.15
204	296.572811	0	-986.677097	5837626.38	5837662.79	918202.97	918124.929	57933662000.0	57933661900.0	50919130800.0	50919130700.0	133446309.0	133446256.0	2068504610.0	2068504550.0	-765.462653	-790.047092	38201095.4	38201065.4
206	295.848086	0	-1074.70096	-953.524866	-967.10096	144.033213	112.768221	581833.225	581834.062	871251.175	871251.995	94422.8127	94411.5117	3290.44871	3294.14836	-421.387702	-404.164198	19530897.5	19530911.2
208	301.200236	0	-1092.21646	-918.046269	-984.616467	1108.19563	1020.03163	44164.635	44104.088	4004428.89	4004372.3	261705.6	261636.407	17513.0983	17447.2639	6778818.21	6778777.21	263004742.0	263004694.0
210	300.077042	0	-1028.78777	1020917.76	1020846.02	2676628.64	2676546.33	873031.075	872984.802	806419575.0	806419528.0	30450.7059	30391.4441	14216820.0	14216775.5	-657.938435	-686.384304	-810.385204	-840.807776
212	297.181307	0	-1061.81315	195806.675	195816.571	-831.678407	-975.493155	8023873.8	8023760.66	2567514.48	2567401.66	4002.40808	3880.19603	1486.18439	1366.43803	1263.98968	1166.70442	8627.45462	8526.17217
214	304.996311	0	-1068.26295	-895.421902	-960.662956	950955.855	950875.838	3256375.13	3256320.85	10699936.2	10699885.5	71747.7582	71687.2047	8346.4021	8289.84174	4977.45615	4943.0646	692347.861	692309.71
216	299.790378	0	-1054.68248	6143.4972	6078.50954	-898.39542	-968.362476	33545845.1	33545819.2	135528481.0	135528453.0	23107.6643	23065.5502	546272.559	546233.586	763041.182	763025.947	23540.6928	23522.178
218	295.645854	0	-971.862587	876812.612	876900.909	187325582.0	187325533.0	13074.6402	13043.2787	4837682.75	4837654.43	16142790.0	16142752.1	17901601.7	17901559.3	-760.625243	-775.232582	-384.845833	-403.354484
220	299.450805	0	-1104.81654	2457922.19	2457832.36	-909.459492	-1018.49654	1001.84337	930.956661	251395367.0	251395303.0	1675241720.0	1675241640.0	20901152300.0	20901152200.0	7998.81176	7939.80237	236608371000.0	236608371000.0
222	302.770302	0	-1087.07176	967.205104	936.803689	-954.848059	-1000.75176	-637.133399	-648.542981	5305310.28	5305303.03	954219.676	954201.487	48499.0897	48482.1424	2254.10072	2258.87086	137735.049	137736.369
224	296.016358	0	-1061.41051	88520132.5	88520096.3	-919.919071	-975.090509	-312.698185	-330.734031	1082031.64	1082014.16	90065.5788	90038.961	135210815.0	135210788.0	1015686.02	1015681.95	16309136.8	16309129.8
226	296.378464	0	-1103.64198	-972.499258	-996.041977	576683.036	576649.606	-219.948833	-219.579752	443829590.0	443829586.0	5056.63465	5041.42681	1761.15621	1750.0363	-585.21782	-570.994384	38445.7684	38453.6933
228	296.270697	0	-1065.88881	1446624020000.0	1446624020000.0	1311088.73	1311030.7	106851396.0	106851371.0	495718.794	495688.21	38396190.8	38396155.9	4728069.1	4728033.64	5713789.91	5713778.85	-860.648531	-877.908812
230	299.077668	0	-1030.15414	10573179.3	10573188.0	35478810.4	35478801.5	81204737.8	81204757.2	84191904.5	84191930.3	1388716210.0	1388716220.0	1092656060000000.0	1092656060000000.0	2900146.87	2900185.35	-874.625344	-842.174147
