time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
92	299.723088	0	-469.72993	-390.732295	-296.784107	-407.269393	-404.745944	-397.590884	-299.735982	-405.618448	-255.328859	-537.15993	6008.07417	-20.932566	709.672816	-546.547323	-497.71796	-179.912173	-221.979694
94	297.081499	0	-432.135451	-332.3049	-235.553883	-375.741705	-366.0029	-302.349309	-234.380903	-244.350077	276.557659	-499.565451	-445.95002	-305.283013	-351.858525	-467.08399	-310.964325	-205.822972	-43.6769862
96	295.35534	0	-398.154912	-131.738015	-437.752576	-124.632443	-423.656638	-198.468668	-155.437569	401.120495	-426.295502	705.246438	-210.966511	-115.227323	-57.2531857	-273.086207	-469.984292	125.971527	-467.914892
98	296.029822	0	-447.153349	-423.085206	105.818812	-376.798083	-422.647707	-419.86078	-342.956581	-383.232393	-305.621307	-281.873538	-427.694878	-353.19131	-437.76179	-555.34993	-351.112737	-416.459866	-322.366091
100	300.444071	0	-422.264709	-338.822083	-252.624033	-387.483397	-350.40561	-346.695491	-175.785774	-385.847697	-217.736589	-379.068961	-348.629381	-59.5494054	8.34659651	-580.594711	-480.249975	-180.21519	-238.212193
102	297.356671	0	-408.227127	-201.365331	30.673351	-105.812318	25021.998	-352.121175	6593.03728	-412.527034	-379.570733	139074.404	1380.69008	-399.103155	3918.41313	595265.823	-517.03149	29.0900934	225.722543
104	299.277969	0	-388.189702	-278.791061	351.969969	-350.40366	-305.693531	-288.439268	323.695995	666.146019	1363.91056	-455.619702	-378.681163	-137.768643	1439.81374	-430.264962	-129.767715	180.418271	4225.97733
106	299.826636	0	-356.28777	-188.58197	-220.520148	-263.416081	-322.785685	-345.37777	-253.360109	218.536157	-110.863169	-253.507917	-240.427821	-112.298631	-203.844093	-237.229081	-293.329879	5181.98695	232.88918
108	297.60267	0	-346.677389	9198.66215	248.469405	-255.388509	-267.561895	-335.767389	-230.243325	-223.160497	-98.1095769	34.1951906	116.430418	-91.9030436	-249.348538	-216.805711	-23.9920911	627.748196	1425.48222
110	301.345977	0	-376.881051	1294.84337	-426.546793	-66.2836438	-460.396725	318.691573	-171.685609	-112.339261	-395.784154	-80.015599	-462.605298	15.9897944	2842.22329	-148.777814	-550.854302	3290.85612	-446.63981
112	298.376775	0	-465.70281	-398.717169	-278.062085	-271.844104	-315.557885	-388.675501	-233.528744	-437.099387	-16.0501357	-405.606117	-443.588291	-481.832805	-475.599417	-417.591151	-504.159664	-371.318587	-287.488334
114	302.144131	0	-363.503048	-129.913242	-188.27736	455.291629	-442.584416	-117.540469	-223.248783	619.629564	-82.314223	-90.343848	-421.223819	708.338858	557.377371	-224.751991	-525.016996	83487.6665	-433.263051
116	302.220672	0	-365.816189	-139.299399	-434.306187	-75.7273435	-439.433455	-123.141808	-380.897646	455.653329	1158.92495	148.784554	93.6981015	-11.4109323	-317.978366	8024.13161	-217.961897	747.370367	182.159693
118	298.641185	0	-371.749216	2.89969233	-440.02092	-92.2956309	-384.524254	1910.5647	-434.611846	3370.65619	2954.15481	4288.69753	1584.8451	-135.013393	-414.59172	244577.644	1487.03229	172.7674	-319.857977
120	297.623204	0	-414.842323	-357.836911	-189.68976	-368.339638	-424.314922	-148.223232	-322.502415	-382.748449	-167.805149	-335.892316	-445.823006	-364.502599	-70.7373623	-435.170474	-418.976968	-384.152322	-287.085161
122	298.359716	0	-461.934752	257.185747	1642.31449	-367.658528	976.114446	-451.024752	-326.508611	584.565794	892.51693	-91.8046264	413.875275	3196.44006	1105105520.0	-114.37175	172036.949	689449.665	436.932915
124	300.758679	0	-404.416716	6480.15966	302.448585	-384.977467	-419.016732	-356.7907	-321.873351	-408.716707	-379.171804	-439.943697	2546.12379	-303.806665	-447.735267	-424.31095	-508.563392	-333.048306	-326.910633
126	299.725536	0	-421.084868	-340.006492	-242.998654	-400.669019	-378.835982	-348.587205	-149.748258	-360.423432	-189.323055	-272.440237	-394.486793	-437.214866	-149.578673	-536.689122	-453.447538	-110.195143	-222.450931
128	307.490792	0	-437.266739	-354.105136	-362.861986	-255.355892	2520.08627	-426.356739	-346.072919	813.58996	10687255.5	-30.3535088	-298.325184	345.898877	-99.5458361	-288.551653	2076.90627	-182.28704	-223.475955
130	296.721349	0	-382.297028	-301.911912	1001.55924	998.217403	-363.845796	-100.38492	17708.5637	1905.24777	194.010789	7887.14526	1313.00523	22733320.8	-390.437437	-540.62703	3515.32154	7112.00305	96.2034725
132	294.387309	0	-461.983463	147.108992	668.999325	-283.95604	-304.000243	-451.073464	-306.809965	5990.02857	15847.6805	10.8375817	-98.8359723	748.745652	-115.34338	-423.390227	1193.00506	-285.972522	34376.2138
134	295.222974	0	-399.262467	-117.225298	-348.011085	-141.440129	-474.861994	46.4667255	-382.052185	-117.756437	-372.026715	-251.64964	-565.842469	2646268.48	2079.96499	10553735.2	-478.879669	249.427287	63943639.8
136	294.1662	0	-413.520624	-11.3288246	-324.582605	28047.8919	5943.05616	158244.943	76267.5606	1216.85708	38694756800000.0	12624.9627	20214.241	82513088000.0	136555292.0	672432.958	-433.03711	-382.830624	-251.906623
138	296.294559	0	-408.547841	-408.547769	-350.34664	-296.557325	-369.989418	-371.751936	-315.613735	62.2678747	203.593588	245.096107	336.532373	630.697678	1035.45233	499.053289	1046642.17	-169.882526	-299.534224
140	295.913085	0	-349.327672	-267.705567	-231.990838	-287.598466	-328.42388	-217.526335	-224.35528	-103.381889	5821.93533	-416.757672	-405.295346	-283.031141	-368.527349	-250.258723	-175.981345	-55.1730646	-186.108232
142	298.770304	0	-487.121932	-405.819151	-336.697028	-446.578586	-382.566277	-390.609899	-329.071484	-275.408561	-191.114309	-554.551932	-464.660764	-311.580805	-438.497678	-436.147441	-330.517855	-313.678278	-279.633704
144	298.917719	0	-448.288826	-55.0539757	540.787904	-169.367114	-99.8196294	-437.378826	-139.793332	52443.1191	3080393.26	708505.223	-186.477836	-115.302058	-327.078767	35207.8003	5438.58484	8969.60669	-262.603649
146	301.016798	0	-376.487845	-88.1274393	-332.649142	-114.317261	-472.375643	-66.0850538	-318.4413	20163.7149	-306.857721	-121.350665	214.039279	-179.431676	-555.347846	-91.1661751	-291.261202	149.905091	26.9199361
